1300278561	20260421133000	20260421133000	1	phnompenhpost.com	https://phnompenhpost.com/international/four-killed-as-violence-grips-bangladesh-youth-rally/	14	2422	-1	2329	0	10	6600	-7.53098188751191		
1300278562	20260421133000	20260421133000	1	phnompenhpost.com	https://phnompenhpost.com/international/four-killed-as-violence-grips-bangladesh-youth-rally/	14	2422	-1	2329	0	10	6600	-7.53098188751191		
1300278563	20260421133000	20260421133000	1	openthemagazine.com	https://openthemagazine.com/business/milk-supply-across-india-stable-despite-west-asia-crisis-govt-assures	9	2954	-1	3007	1	50	3610	-0.53571428571428		
1300278564	20260421133000	20260421133000	1	indianexpress.com	https://indianexpress.com/article/upsc-current-affairs/upsc-essentials/upsc-history-quiz-week-153-prelims-2026-panipat-babur-woman-10645461/	31	-1	9488	9471	0	10	12016	-2.34972677595629		
1300264823	20260421120000	20260421133000	1	indianexpress.com	https://indianexpress.com/article/upsc-current-affairs/upsc-essentials/upsc-history-quiz-week-153-prelims-2026-panipat-babur-woman-10645461/	31	-1	9488	9471	0	50	12016	-2.34972677595629		
1300278565	20260421133000	20260421133000	1	dailymaverick.co.za	https://www.dailymaverick.co.za/article/2026-04-21-unisa-deputy-vice-principal-faces-discipline-over-dubious-r1m-contract-decision/	13	-1	5791	5770	0	40	5701	0.47169811320754		
1300218165	20260421060000	20260421133000	1	dailymaverick.co.za	https://www.dailymaverick.co.za/article/2026-04-21-leave-it-to-ramaphosa-says-masemola-of-his-future-amid-360m-tender-charges/	4	-1	940	833	0	20	5344	-3.82317801672641		
1300175810	20260421000000	20260421133000	1	batemansbaypost.com.au	https://www.batemansbaypost.com.au/story/9229109/rebel-hired-security-amid-fight-over-directorial-debut/	21	-1	4994	5010	0	10	5020	-6.43985419198056		
1300278566	20260421133000	20260421133000	1	irrigator.com.au	https://www.irrigator.com.au/story/9229109/rebel-hired-security-amid-fight-over-directorial-debut/	21	-1	4994	5010	0	10	5076	-6.21266427718041		
1300278567	20260421133000	20260421133000	1	dailymail.com	https://www.dailymail.com/news/article-15751939/child-hit-car-ute-Caboolture-Brisbane.html	1	-1	194	146	1	90	797	-6.94444444444445		
1300278568	20260421133000	20260421133000	1	ibtimes.co.uk	https://www.ibtimes.co.uk/victoria-beckham-family-feud-career-success-1792827	5	-1	1557	1597	1	100	3370	1.72744721689059		
1300237832	20260421084500	20260421133000	1	batemansbaypost.com.au	https://www.batemansbaypost.com.au/story/9229109/rebel-hired-security-amid-fight-over-directorial-debut/	21	-1	4994	4984	0	10	5020	-6.43985419198056		
1300278569	20260421133000	20260421133000	1	irrigator.com.au	https://www.irrigator.com.au/story/9229109/rebel-hired-security-amid-fight-over-directorial-debut/	21	-1	4994	4984	0	10	5076	-6.21266427718041		
1300205434	20260421040000	20260421133000	1	irrigator.com.au	https://www.irrigator.com.au/story/9229895/showering-to-be-made-free-after-aged-care-minister-swamped-with-complaints/	21	-1	4833	4822	0	40	5725	-2.01698513800424		
1300205434	20260421040000	20260421133000	1	batemansbaypost.com.au	https://www.batemansbaypost.com.au/story/9229895/showering-to-be-made-free-after-aged-care-minister-swamped-with-complaints/	21	-1	4845	4834	0	40	5828	-1.97916666666666		
1300278570	20260421133000	20260421133000	1	irrigator.com.au	https://www.irrigator.com.au/story/9229538/tiny-tax-returns-on-gas-has-leading-economist-fuming/	3	-1	329	358	1	30	4967	-3.37224383916991		
1300175821	20260421000000	20260421133000	1	batemansbaypost.com.au	https://www.batemansbaypost.com.au/story/9229538/tiny-tax-returns-on-gas-has-leading-economist-fuming/	3	-1	329	358	1	30	4940	-3.54330708661418		
1300237737	20260421084500	20260421133000	1	irrigator.com.au	https://www.irrigator.com.au/story/9229109/rebel-hired-security-amid-fight-over-directorial-debut/	11	-1	2654	2641	0	20	5076	-6.21266427718041		
1300237737	20260421084500	20260421133000	1	batemansbaypost.com.au	https://www.batemansbaypost.com.au/story/9229109/rebel-hired-security-amid-fight-over-directorial-debut/	11	-1	2654	2641	0	20	5020	-6.43985419198056		
1300278571	20260421133000	20260421133000	1	ibtimes.co.uk	https://www.ibtimes.co.uk/victoria-beckham-family-feud-career-success-1792827	5	-1	1557	1582	1	100	3370	1.72744721689059		
